,price,lessons,rating,popular,newly_joined,has_diploma,approved_matirials,reviews,students_count,English,Spanish,Arabic,Italian,Russian,Turkish,Portuguese,German,Danish,Hebrew,French,teaches_count,last_booked,response_time,is_expensive
986,47,517,5.0,1,0,1,0,6,35,7,0,0,0,0,0,5,5,0,0,0,1,7,7.0,0
987,25,1913,4.7,0,0,0,0,41,22,7,0,0,0,0,0,0,0,0,0,0,1,12,11.0,0
988,53,3221,4.8,0,0,0,0,26,13,7,0,0,0,0,0,0,0,0,0,0,1,1,5.0,0
989,311,580,5.0,1,0,0,0,14,25,7,0,0,0,0,0,0,0,0,0,0,1,1,2.0,1
990,37,708,4.9,0,0,0,1,6,12,7,0,0,0,7,0,0,0,0,0,0,1,2,2.0,0
991,47,692,4.8,0,0,1,0,5,6,7,0,0,3,0,0,0,0,0,0,3,1,0,1.0,0
992,22,6938,4.7,0,0,0,0,76,55,6,0,0,0,7,0,0,0,0,0,0,1,8,22.0,0
993,68,275,5.0,1,0,1,0,2,24,7,0,0,0,0,0,0,0,0,0,0,1,6,3.0,0
994,34,1198,5.0,0,0,1,0,2,18,7,0,0,0,0,0,0,0,0,0,0,1,9,4.0,0
995,53,47,5.0,1,0,0,0,1,5,7,0,0,0,0,0,0,0,0,0,0,1,2,1.0,0
996,31,18,0.0,1,1,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,1,1,10.0,0
997,62,11,0.0,0,1,1,0,0,4,7,0,2,0,0,0,5,0,0,0,0,1,1,1.0,0
998,44,106,5.0,0,0,0,0,3,13,7,0,0,5,0,0,0,0,0,0,0,1,6,1.0,0
999,50,39,5.0,0,0,1,0,1,11,7,6,0,0,0,0,0,0,0,0,0,1,4,7.0,0
1000,31,24,5.0,0,0,1,0,2,5,5,0,0,0,7,0,0,0,0,0,0,1,1,1.0,0
1001,28,990,4.8,0,0,1,0,7,12,5,0,0,0,7,0,0,0,0,0,0,1,4,1.0,0
1002,28,817,5.0,0,0,0,1,24,16,7,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0
1003,31,152,5.0,1,0,0,0,4,12,7,0,0,0,0,0,0,0,0,0,6,1,1,3.0,0
1004,22,3693,4.9,0,0,1,0,63,49,7,0,0,1,0,0,1,0,0,0,5,1,10,1.0,0
1005,62,46,0.0,0,1,0,0,0,2,7,0,0,0,0,0,0,5,0,0,0,1,0,1.0,0
1006,31,31,5.0,1,0,0,0,1,5,5,2,0,0,3,6,0,0,0,0,0,1,1,1.0,0
1007,78,1420,4.9,0,0,0,0,65,41,7,0,0,0,0,0,0,0,0,0,0,1,1,6.0,0
1008,50,100,5.0,0,0,1,0,5,5,6,3,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1009,65,214,5.0,0,0,1,0,2,3,7,0,0,0,0,0,0,0,0,0,2,1,0,1.0,0
1010,12,1648,4.8,0,0,0,0,18,54,6,3,0,0,0,0,0,0,0,0,0,1,9,5.0,0
1011,16,4793,4.8,2,0,0,0,85,85,7,0,0,0,0,0,0,3,0,0,0,1,7,9.0,0
1012,47,947,5.0,0,0,0,0,11,20,6,0,0,0,0,0,0,0,0,0,0,2,1,1.0,0
1013,31,26,5.0,1,0,1,0,1,3,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1014,31,1,0.0,1,1,1,0,0,3,7,0,0,0,0,0,0,0,0,0,0,1,2,24.0,0
1015,31,1638,5.0,0,0,1,0,30,14,7,0,0,0,0,0,0,0,0,0,0,1,2,3.0,0
1016,40,782,4.7,0,0,0,1,13,18,7,0,7,0,0,0,0,2,0,0,5,1,2,4.0,0
1017,50,1333,4.8,0,0,1,0,7,25,7,2,0,0,0,0,0,0,0,0,0,1,4,3.0,0
1018,47,15,0.0,0,1,0,0,0,5,7,1,0,0,0,0,0,0,0,0,0,1,3,21.0,0
1019,31,2791,4.7,1,0,0,0,31,16,7,0,0,0,0,0,0,0,0,0,0,1,5,24.0,0
1020,78,37,0.0,0,1,0,0,0,1,7,0,0,5,0,0,0,0,0,0,0,1,0,1.0,0
1021,28,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1022,19,17,0.0,0,1,0,0,0,1,5,0,0,0,7,0,0,0,0,0,0,1,0,1.0,0
1023,31,403,5.0,0,0,0,0,23,27,7,0,0,0,0,0,0,0,0,0,0,1,7,2.0,0
1024,187,481,5.0,0,0,1,0,11,24,7,0,0,0,0,0,0,0,0,0,0,1,2,1.0,1
1025,16,276,5.0,0,0,1,0,13,20,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1026,6,96,0.0,3,1,1,0,0,12,5,0,0,0,0,0,0,0,0,0,0,1,4,2.0,0
1027,19,2648,4.5,1,0,0,0,22,43,7,0,0,0,0,0,0,0,0,0,0,1,3,24.0,0
1028,65,1601,4.9,0,0,1,0,11,14,7,5,0,0,0,0,0,0,0,0,0,1,1,1.0,0
1029,25,12,5.0,0,0,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,1,2,1.0,0
1030,25,54,5.0,0,0,1,0,3,7,5,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1031,59,373,5.0,0,0,1,0,8,5,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1032,16,101,4.1,1,0,0,0,9,13,7,0,0,0,0,0,0,0,0,0,0,1,6,6.0,0
1033,78,3948,4.8,0,0,1,0,16,37,7,5,0,0,0,0,0,0,0,0,0,1,4,16.0,0
1034,75,33,0.0,0,1,0,0,0,3,7,7,0,0,0,0,6,0,0,0,0,1,3,1.0,0
1035,44,4178,4.9,0,0,0,1,19,25,5,0,0,0,7,0,0,0,0,0,0,1,7,1.0,0
1036,31,21,5.0,0,0,0,0,1,3,7,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0
1037,62,155,4.8,0,0,1,0,4,21,7,5,0,0,5,0,0,0,0,0,5,1,0,1.0,0
1038,37,1208,4.9,1,0,0,0,15,40,6,0,0,0,0,7,0,0,0,0,5,1,10,2.0,0
1039,53,332,5.0,1,0,0,0,8,28,7,5,0,7,0,0,0,0,0,0,6,1,5,1.0,0
1040,53,287,5.0,0,0,0,0,7,7,6,0,0,7,3,0,0,0,0,0,0,1,2,1.0,0
1041,47,22,5.0,0,0,0,0,3,7,7,1,0,0,0,0,0,0,0,0,3,1,4,4.0,0
1042,16,22,5.0,0,0,0,0,3,3,6,0,7,0,0,0,0,0,0,0,0,1,1,1.0,0
1043,124,25,0.0,0,1,1,0,0,3,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1
1044,50,119,5.0,1,0,0,0,4,18,7,0,0,0,0,0,5,0,0,0,0,1,4,9.0,0
1045,93,1665,4.9,0,0,1,0,17,15,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1046,56,279,5.0,0,0,1,1,1,6,7,3,0,0,0,0,0,0,0,0,0,1,1,1.0,0
1047,31,2409,4.7,0,0,1,0,93,26,7,0,3,0,0,0,0,0,0,0,0,2,5,1.0,0
1048,40,1,0.0,0,1,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1049,25,449,5.0,0,0,0,1,5,6,7,0,0,0,0,0,0,0,0,0,0,1,1,9.0,0
1050,62,694,5.0,0,0,0,1,5,24,7,0,0,0,0,0,0,0,0,0,0,1,2,3.0,0
1051,12,392,5.0,0,0,0,0,6,23,5,0,0,0,0,0,0,0,0,0,0,1,2,3.0,0
1052,62,26,0.0,0,1,0,0,0,1,7,0,0,0,0,0,0,2,0,0,0,1,0,1.0,0
1053,37,188,5.0,2,0,0,0,8,20,7,5,0,0,0,0,0,0,0,0,0,1,8,5.0,0
1054,41,689,5.0,1,0,0,1,5,37,6,0,0,0,0,0,0,0,0,0,0,1,3,1.0,0
1055,68,392,5.0,1,0,0,0,18,16,7,0,0,0,0,0,0,0,0,0,0,1,1,22.0,0
1056,56,771,5.0,0,0,0,0,19,34,7,2,0,0,0,0,0,0,0,0,0,1,5,1.0,0
1057,78,531,5.0,0,0,1,0,9,16,7,0,0,0,0,0,0,0,0,0,0,1,1,4.0,0
1058,78,611,5.0,0,0,1,0,5,20,7,0,0,0,0,0,0,0,0,0,0,1,3,2.0,0
1059,78,2472,5.0,0,0,1,0,19,39,6,0,0,0,0,0,0,0,0,0,0,1,3,2.0,0
1060,109,926,5.0,0,0,0,0,15,10,7,0,0,0,2,0,0,2,0,0,5,1,3,4.0,1
1061,31,198,5.0,0,0,1,0,5,6,7,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0
1062,62,2524,4.8,0,0,0,0,29,34,5,2,1,0,0,7,0,0,0,0,7,2,7,1.0,0
1063,37,362,5.0,0,0,1,0,8,11,5,0,0,0,7,0,0,0,0,0,0,1,2,1.0,0
1064,39,807,3.9,0,0,1,0,16,31,7,0,0,0,0,0,0,0,0,0,0,1,1,3.0,0
1065,118,807,4.9,1,0,1,0,26,22,7,2,0,1,0,5,5,1,0,0,1,1,7,1.0,1
1066,115,257,5.0,0,0,0,0,1,4,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1
1067,62,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1068,62,342,5.0,1,0,0,0,2,11,7,0,0,0,0,0,0,0,0,0,0,1,1,5.0,0
1069,93,837,5.0,0,0,1,0,25,28,7,0,0,0,0,0,0,0,0,0,0,1,2,2.0,0
1070,47,655,4.9,0,0,0,1,14,13,7,0,0,0,3,0,0,0,0,0,0,1,4,1.0,0
1071,12,91,5.0,1,0,1,0,1,6,5,0,0,0,0,0,0,0,0,0,0,1,3,4.0,0
1072,78,557,5.0,1,0,0,1,9,16,7,0,0,0,0,0,0,0,0,0,5,1,0,1.0,0
1073,16,92,5.0,1,0,0,0,2,12,7,0,0,0,0,0,0,0,0,0,0,1,4,2.0,0
1074,31,58,4.2,3,0,1,0,5,13,7,0,0,0,0,2,0,5,0,0,0,1,52,1.0,0
1075,28,126,5.0,0,0,1,0,8,13,7,0,0,0,0,0,0,0,0,0,0,1,8,2.0,0
1076,25,60,5.0,0,0,1,0,2,2,7,0,0,0,0,0,0,0,0,0,0,1,1,9.0,0
1077,53,1130,5.0,0,0,1,1,12,15,7,0,0,0,0,0,0,0,0,0,0,1,4,1.0,0
1078,87,474,5.0,0,0,1,0,8,11,7,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0
1079,62,200,5.0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1080,31,12,5.0,0,0,0,0,3,2,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1081,28,96,5.0,0,0,1,0,4,6,6,0,0,0,0,7,0,0,0,0,0,1,0,1.0,0
1082,31,231,5.0,0,0,0,0,8,11,7,0,0,0,0,0,0,0,0,0,2,1,0,1.0,0
1083,124,196,5.0,1,0,1,0,5,7,7,1,0,0,0,0,0,3,0,0,0,1,2,5.0,1
1084,47,46,5.0,0,0,1,0,1,9,7,5,0,0,0,0,0,0,0,0,0,1,2,1.0,0
1085,19,11,0.0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1086,47,7,5.0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1087,56,1963,5.0,0,0,0,1,26,48,7,0,0,0,0,0,0,0,0,0,0,1,1,3.0,0
1088,47,8,0.0,0,1,1,0,0,1,5,0,0,0,7,0,0,0,0,0,0,1,1,24.0,0
1089,31,450,4.7,0,0,0,0,10,12,6,5,0,5,0,0,7,0,0,0,5,1,0,1.0,0
1090,75,463,5.0,0,0,0,0,9,10,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1091,62,143,5.0,0,0,1,0,5,15,7,0,0,0,0,0,0,2,0,0,0,1,3,2.0,0
1092,25,108,5.0,1,0,0,0,4,11,7,3,0,0,0,0,0,0,0,0,0,1,3,1.0,0
1093,9,10,0.0,0,1,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0
1094,93,239,5.0,0,0,1,0,3,6,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1095,16,154,5.0,0,0,0,0,6,5,7,0,0,0,0,0,0,0,0,0,0,1,2,2.0,0
1096,16,428,5.0,1,0,0,0,30,28,5,7,0,0,0,0,0,2,0,0,0,1,8,1.0,0
1097,26,1198,4.8,0,0,0,0,18,34,7,0,0,0,0,0,0,0,0,0,0,1,3,1.0,0
1098,25,1062,4.8,0,0,0,0,21,28,6,7,0,0,0,0,0,0,0,0,0,1,9,1.0,0
1099,109,908,4.9,0,0,1,0,7,26,7,5,0,2,1,0,7,0,0,0,0,2,13,1.0,1
1100,96,2536,5.0,0,0,0,0,41,29,5,0,0,7,0,0,0,0,0,0,0,2,3,4.0,0
1101,31,2235,4.9,0,0,1,0,16,14,5,0,0,0,7,0,0,0,0,0,0,1,1,1.0,0
1102,31,776,4.7,0,0,0,1,27,14,5,0,0,0,5,0,0,0,0,0,0,1,0,1.0,0
1103,109,1954,4.9,0,0,1,0,12,6,7,0,0,0,0,3,0,0,0,0,2,1,0,1.0,1
1104,93,299,5.0,0,0,0,1,4,7,7,7,0,0,0,0,0,7,0,0,5,1,1,18.0,0
1105,47,52,5.0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0
1106,22,160,5.0,0,0,0,0,9,24,7,0,0,0,0,0,0,0,0,0,0,1,2,2.0,0
1107,68,6149,5.0,0,0,0,0,72,34,6,0,0,0,7,0,0,0,0,0,0,1,3,5.0,0
1108,37,1122,5.0,0,0,1,0,25,46,7,0,0,0,0,0,0,0,0,0,6,1,3,6.0,0
1109,16,206,5.0,0,0,1,0,3,22,7,0,0,0,0,0,0,0,0,0,0,1,10,6.0,0
1110,62,853,5.0,0,0,0,0,8,28,7,0,0,0,0,0,0,0,0,0,0,1,5,5.0,0
1111,78,223,5.0,0,0,0,0,16,14,7,5,0,0,0,0,0,2,0,0,0,1,0,1.0,0
1112,78,213,4.7,0,0,0,0,4,4,7,0,0,0,6,0,0,0,0,0,0,1,1,5.0,0
1113,47,84,3.0,0,0,0,0,2,10,7,5,0,0,0,0,0,0,0,0,0,1,2,5.0,0
1114,100,601,4.8,0,0,0,0,12,10,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1115,78,1331,5.0,0,0,0,1,9,20,7,0,0,0,0,0,0,0,0,0,0,1,1,3.0,0
1116,37,1613,5.0,1,0,0,1,11,28,6,0,0,0,0,0,0,0,0,0,0,1,5,2.0,0
1117,50,352,5.0,0,0,0,0,3,12,7,7,0,0,0,0,0,0,0,0,0,1,2,5.0,0
1118,62,4,5.0,0,0,0,0,1,1,6,3,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1119,90,1464,4.7,1,0,1,0,30,9,6,7,0,0,0,0,5,3,0,0,5,5,0,1.0,0
1120,12,112,3.0,0,0,0,0,4,9,5,0,0,0,0,0,0,0,0,0,0,1,4,5.0,0
1121,6,56,1.0,0,0,1,0,1,12,7,0,0,0,0,0,0,0,0,0,0,1,3,3.0,0
1122,44,453,5.0,0,0,0,0,7,22,7,3,0,0,0,0,0,0,0,0,0,1,3,9.0,0
1123,59,1620,5.0,0,0,0,0,19,12,6,5,7,0,0,0,0,0,0,0,0,6,3,3.0,0
1124,12,56,5.0,0,0,1,0,2,12,6,0,0,0,0,0,0,0,0,0,0,1,7,5.0,0
1125,47,252,5.0,1,0,1,0,14,16,6,0,0,0,0,7,0,0,0,0,0,1,1,1.0,0
1126,25,60,5.0,0,0,1,0,3,8,7,0,0,0,0,0,0,0,0,0,0,1,10,1.0,0
1127,87,176,5.0,0,0,0,0,3,4,7,0,3,0,0,0,0,0,0,0,0,1,0,1.0,0
1128,34,640,5.0,0,0,1,1,15,11,7,0,0,0,0,0,0,0,0,0,0,1,7,24.0,0
1129,109,265,5.0,0,0,0,0,7,3,7,5,0,5,0,0,1,2,0,0,0,1,0,1.0,1
1130,78,5,0.0,0,1,1,0,0,2,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1131,25,584,5.0,0,0,1,0,4,8,7,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0
1132,90,8103,4.9,0,0,0,0,86,40,6,0,0,0,0,0,0,0,0,0,0,2,6,2.0,0
1133,47,111,5.0,2,0,1,0,4,6,7,1,0,0,0,0,0,0,0,0,0,1,2,5.0,0
1134,19,173,5.0,0,0,0,0,2,8,6,0,0,0,0,0,0,0,0,0,0,1,7,1.0,0
1135,47,207,5.0,0,0,0,0,4,24,7,0,0,0,0,0,0,0,0,0,0,1,4,1.0,0
1136,37,79,5.0,0,0,1,0,5,5,7,0,0,0,0,0,0,0,0,0,0,1,1,24.0,0
1137,31,705,5.0,0,0,0,0,16,20,7,0,0,0,0,0,0,0,0,0,0,1,3,1.0,0
1138,124,170,5.0,0,0,1,0,3,2,7,0,0,0,0,0,0,0,0,0,5,1,0,1.0,1
1139,50,2295,4.8,0,0,0,1,20,28,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1140,19,132,5.0,0,0,1,0,2,10,7,0,0,0,0,0,0,0,0,0,0,1,1,2.0,0
1141,37,135,0.0,0,1,1,0,0,13,7,0,0,5,0,0,0,0,0,0,0,1,3,2.0,0
1142,62,0,0.0,0,1,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,1,20.0,0
1143,62,47,5.0,0,0,1,0,2,3,7,0,0,0,0,0,0,0,0,0,0,1,6,1.0,0
1144,44,1334,4.9,0,0,1,1,26,35,7,0,0,0,0,0,0,0,0,0,0,1,7,3.0,0
1145,87,665,5.0,0,0,0,1,4,17,7,7,0,0,0,0,0,0,0,0,0,2,3,7.0,0
1146,62,86,5.0,2,0,1,0,6,9,7,7,0,7,0,0,2,0,0,0,6,1,3,4.0,0
1147,56,7,0.0,1,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,2,2.0,0
1148,28,18,5.0,1,0,0,0,1,8,7,0,0,0,0,0,0,0,0,0,0,1,3,2.0,0
1149,47,95,5.0,0,0,0,0,2,10,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1150,50,56,5.0,0,0,1,0,4,7,5,7,0,0,0,0,0,0,0,0,0,2,0,1.0,0
1151,12,31,5.0,1,0,0,0,1,5,7,0,0,0,0,0,0,0,0,0,0,1,5,22.0,0
1152,47,1137,5.0,1,0,1,0,17,27,5,0,0,0,7,0,0,0,0,0,0,4,3,5.0,0
1153,31,71,5.0,0,0,1,0,2,14,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1154,14,700,5.0,0,0,0,0,14,14,6,0,0,0,0,0,0,0,0,0,0,1,3,1.0,0
1155,37,410,5.0,0,0,0,0,11,5,6,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0
1156,16,299,5.0,0,0,0,1,4,3,7,0,0,0,0,0,0,0,0,0,0,1,2,5.0,0
1157,28,741,4.7,1,0,0,0,12,40,7,0,0,0,0,5,0,0,0,0,0,1,4,5.0,0
1158,37,217,5.0,0,0,0,0,1,9,7,0,0,0,0,0,6,0,0,0,0,1,2,17.0,0
1159,62,158,0.0,0,1,0,0,0,6,7,5,0,0,7,0,0,0,0,0,6,1,1,8.0,0
1160,62,758,5.0,0,0,1,0,5,19,7,3,0,0,0,0,0,0,0,0,0,1,4,4.0,0
1161,56,459,5.0,0,0,1,0,6,25,7,0,0,0,0,0,0,0,0,0,0,1,4,1.0,0
1162,37,120,1.0,0,0,1,0,1,10,7,0,0,0,0,0,0,0,0,0,0,1,8,2.0,0
1163,25,28,5.0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1164,50,935,5.0,0,0,0,1,8,10,7,0,0,0,0,0,0,0,0,0,0,1,2,2.0,0
1165,53,612,4.9,0,0,1,0,9,10,6,0,0,0,0,0,0,0,0,0,0,2,1,1.0,0
1166,40,102,5.0,0,0,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,1,1,5.0,0
1167,62,6,5.0,0,0,1,0,1,2,7,0,0,0,0,0,0,0,0,0,0,1,2,5.0,0
1168,44,2106,4.9,0,0,0,0,28,18,6,0,0,0,0,0,0,0,0,0,0,3,4,3.0,0
1169,90,1170,5.0,0,0,0,0,14,18,7,0,0,0,0,0,0,0,0,0,0,1,2,1.0,0
1170,78,580,5.0,2,0,0,0,5,33,6,0,0,0,0,0,0,7,0,0,3,1,4,24.0,0
1171,19,177,5.0,0,0,0,0,6,16,7,0,0,0,0,0,0,0,0,0,0,1,2,2.0,0
1172,56,54,0.0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,2,24.0,0
1173,44,1081,5.0,0,0,1,0,13,11,6,0,0,0,7,0,0,0,0,0,0,1,3,1.0,0
1174,44,10,5.0,0,0,0,0,2,3,6,5,0,0,0,0,0,5,0,0,0,1,3,2.0,0
1175,82,225,4.7,0,0,1,0,3,7,7,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0
1176,100,151,0.0,0,1,1,0,0,7,7,0,0,0,0,0,0,0,0,0,0,1,3,24.0,0
1177,40,380,5.0,0,0,0,0,6,10,5,5,0,0,7,0,0,0,0,0,2,1,7,1.0,0
1178,16,226,5.0,0,0,0,0,8,20,7,0,0,0,0,0,0,0,0,0,0,1,4,1.0,0
1179,25,558,5.0,0,0,1,0,6,21,7,0,0,0,0,0,0,0,0,0,0,1,8,1.0,0
1180,47,74,5.0,1,0,0,0,2,9,7,0,0,0,0,0,0,0,0,0,0,1,11,1.0,0
1181,37,1344,4.0,0,0,1,0,12,26,7,0,0,0,0,0,0,0,0,0,0,1,10,1.0,0
1182,53,36,0.0,0,1,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,1,24.0,0
1183,62,111,5.0,1,0,0,0,1,6,7,0,0,3,0,0,0,0,0,0,0,1,0,1.0,0
1184,109,222,5.0,0,0,1,0,1,5,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1
1185,16,26,5.0,1,0,0,0,2,9,7,2,0,0,0,0,0,0,0,0,0,1,12,1.0,0
1186,62,252,3.7,0,0,1,0,3,9,6,0,0,0,7,0,0,0,0,0,6,1,0,1.0,0
1187,31,264,5.0,0,0,0,0,4,15,7,0,0,0,0,0,0,0,0,0,0,1,8,5.0,0
1188,53,366,5.0,0,0,0,0,5,12,6,7,0,0,0,0,0,0,0,0,0,1,5,10.0,0
1189,16,127,5.0,0,0,1,0,6,12,7,0,0,0,0,0,0,0,0,0,0,1,6,1.0,0
1190,37,1660,5.0,0,0,1,1,22,33,7,0,0,0,0,0,0,0,0,0,0,1,9,3.0,0
1191,109,172,5.0,0,0,0,0,13,11,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1
1192,62,976,5.0,0,0,1,0,27,20,7,0,0,0,0,0,0,1,0,0,0,1,1,1.0,0
1193,28,5,0.0,1,1,1,0,0,4,7,7,0,0,0,0,0,0,0,0,3,1,9,1.0,0
1194,62,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1195,47,196,5.0,0,0,0,0,6,9,6,0,0,0,0,0,7,0,0,0,5,1,1,1.0,0
1196,25,64,5.0,3,0,1,0,4,11,5,0,0,2,0,0,7,2,0,0,5,1,2,1.0,0
1197,37,92,5.0,0,0,1,0,1,2,6,0,0,0,0,0,0,2,0,0,3,1,5,1.0,0
1198,47,591,5.0,0,0,0,0,2,9,7,0,0,0,0,0,0,0,0,0,0,1,2,5.0,0
1199,56,34,5.0,1,0,0,0,1,7,7,0,0,0,0,0,0,0,0,0,0,1,4,24.0,0
1200,22,78,4.7,0,0,1,0,3,7,7,0,0,0,0,0,0,0,0,0,0,1,14,1.0,0
1201,9,9,5.0,2,0,0,0,1,8,6,0,0,0,0,0,0,0,0,0,0,1,11,1.0,0
1202,62,128,5.0,0,0,0,0,1,10,7,0,0,5,0,0,0,0,0,0,0,1,0,1.0,0
1203,78,893,5.0,0,0,0,1,14,8,7,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1204,25,1274,4.7,0,0,0,0,15,18,7,0,0,0,0,0,0,0,0,0,0,1,10,1.0,0
1205,37,4246,4.9,0,0,0,0,42,70,6,7,0,0,0,0,1,0,0,0,0,2,11,8.0,0
1206,47,1399,4.9,1,0,0,0,9,26,7,0,0,0,0,0,0,0,0,0,0,1,6,1.0,0
1207,62,120,5.0,0,0,0,0,3,3,7,1,0,0,0,0,0,0,0,0,0,1,2,15.0,0
1208,34,703,4.8,0,0,1,0,16,27,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1209,37,752,4.8,3,0,1,0,8,61,7,0,0,0,0,0,0,0,0,0,0,1,12,1.0,0
1210,37,396,5.0,1,0,0,0,9,27,7,0,0,0,7,0,0,0,0,0,3,1,2,1.0,0
1211,40,485,5.0,0,0,1,0,5,9,7,2,0,0,2,2,0,0,0,1,0,1,1,1.0,0
1212,19,3958,4.5,0,0,0,0,56,44,7,0,0,0,0,0,0,0,0,0,0,1,14,4.0,0
1213,124,2199,4.8,0,0,0,0,14,9,7,0,0,0,0,0,0,0,0,0,0,1,4,2.0,1
1214,19,431,5.0,0,0,0,0,28,23,6,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1215,56,959,5.0,0,0,1,0,11,21,7,0,0,0,0,0,0,0,0,0,0,1,8,7.0,0
1216,9,18,5.0,3,0,1,0,1,10,7,0,0,0,0,0,0,0,0,0,0,1,7,2.0,0
1217,152,3695,4.8,0,0,0,0,30,62,7,2,0,0,0,0,0,0,0,0,0,1,6,6.0,1
1218,31,451,5.0,3,0,1,0,38,22,7,0,0,0,0,0,0,0,0,0,0,1,4,1.0,0
1219,47,156,4.0,0,0,0,0,4,12,7,0,0,0,0,0,0,0,0,0,0,1,1,6.0,0
1220,62,828,4.9,0,0,0,0,14,23,7,0,0,0,0,0,5,0,0,0,0,1,1,1.0,0
1221,34,185,5.0,1,0,0,0,1,8,6,6,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1222,44,1097,5.0,0,0,0,1,20,29,6,0,0,0,0,0,7,0,0,0,0,1,0,1.0,0
1223,47,1374,4.8,0,0,0,0,9,12,5,0,0,0,7,0,0,0,0,0,0,1,2,1.0,0
1224,16,36,5.0,0,0,0,0,2,3,7,0,0,0,0,0,0,0,0,0,0,1,6,24.0,0
1225,78,306,5.0,0,0,1,0,4,25,7,0,0,0,0,0,0,3,0,0,0,1,3,2.0,0
1226,93,16,0.0,0,1,1,0,0,3,7,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0
1227,34,251,5.0,0,0,0,0,9,12,6,0,7,0,0,5,0,1,0,0,7,1,2,2.0,0
1228,16,92,5.0,0,0,1,0,1,3,6,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0
1229,187,34,0.0,0,1,0,0,0,5,7,6,0,0,0,0,0,0,0,0,7,1,0,1.0,1
1230,140,473,5.0,0,0,1,0,8,6,7,0,0,0,0,0,0,0,0,0,0,1,2,4.0,1
1231,75,1740,4.9,0,0,0,0,9,13,7,6,0,0,0,0,3,0,0,0,7,1,7,2.0,0
1232,93,38,5.0,0,0,1,0,1,2,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1233,47,111,4.7,0,0,1,1,3,3,7,0,0,0,0,0,0,0,0,0,0,1,1,24.0,0
1234,25,124,5.0,1,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
1235,28,1118,5.0,0,0,1,1,11,20,7,0,0,0,0,0,0,0,0,0,0,1,20,8.0,0
1236,40,2239,4.6,0,0,0,0,41,60,7,0,0,0,0,0,0,0,0,0,0,1,3,5.0,0
